Statement,Suspiciousness
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#186,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#190,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#191,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#192,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#193,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#194,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#195,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#196,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#199,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#200,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#207,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#208,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#209,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#210,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#216,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#220,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#221,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#225,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#230,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#231,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#235,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#240,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#245,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#250,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#251,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#255,0.0
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#265,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#268,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#269,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#270,0.004098360655737705
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#273,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#274,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#286,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#287,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#288,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#289,0.01639344262295082
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#291,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#294,0.01646090534979424
org.apache.commons.math.optimization.direct.DirectSearchOptimizer#295,0.004098360655737705
