project_id	bug_id	rank_mean_best	rank_min_best	rank_max_best	rank_mean_average	rank_min_average	rank_max_average	rank_mean_worst	rank_min_worst	rank_max_worst	exam_mean_best	exam_min_best	exam_max_best	exam_mean_average	exam_min_average	exam_max_average	exam_mean_worst	exam_min_worst	exam_max_worst
Closure	50	60.0	60.0	64.0	99.0	99.0	95.0	99.0	99.0	95.0	0.0018619084561675718	0.0018619084561675718	0.0019860356865787432	0.0030721489526764935	0.0030721489526764935	0.002948021722265322	0.0030721489526764935	0.0030721489526764935	0.002948021722265322
Closure	51	17.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046	0.0006409773018626046
Closure	52	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957	0.00026393183017871957
Closure	53	1642.5	1642.5	1642.5	1642.5	1642.5	1642.5	1642.5	1642.5	1642.5	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478	0.05007011340080478
Closure	54	62.0	55.0	71.0	3106.5	3106.5	3106.5	3106.5	3106.5	3106.5	0.0015861645517805977	0.0014070814572247237	0.001816414244781007	0.07947451903397462	0.07947451903397462	0.07947451903397462	0.07947451903397462	0.07947451903397462	0.07947451903397462
Closure	55	1554.0	1554.0	1554.0	1554.0	1554.0	1554.0	1554.0	1554.0	1554.0	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906	0.043087672600232906
Closure	56	2.0	8.0	1.0	2.0	8.0	1.0	2.0	8.0	1.0	8.287407284631003e-05	0.0003314962913852401	4.1437036423155016e-05	8.287407284631003e-05	0.0003314962913852401	4.1437036423155016e-05	8.287407284631003e-05	0.0003314962913852401	4.1437036423155016e-05
Closure	57	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035	0.00016073940124573035
Closure	58	14.0	14.0	14.0	14.0	14.0	14.0	14.0	14.0	14.0	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745	0.0004690745828586745
Closure	59	4461.0	4461.0	4461.0	4461.0	4461.0	4461.0	4461.0	4461.0	4461.0	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027	0.08483730483236027
Closure	6	2.0	2.0	2.0	14.0	14.0	14.0	2761.5	2761.5	2761.5	5.179602724471033e-05	5.179602724471033e-05	5.179602724471033e-05	0.0003625721907129723	0.0003625721907129723	0.0003625721907129723	0.0715173646181338	0.0715173646181338	0.0715173646181338
Closure	60	8.0	14.0	2.0	8.0	86.0	2.0	15.0	86.0	17.0	0.0001411308106200935	0.00024697891858516363	3.528270265502338e-05	0.0001411308106200935	0.0015171562141660052	3.528270265502338e-05	0.0002646202699126753	0.0015171562141660052	0.0002999029725676987
Closure	61	1282.0	1282.0	1282.0	1282.0	1282.0	1282.0	1282.0	1282.0	1282.0	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264	0.04171276111147264
Closure	62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974
Closure	63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974	0.0025974025974025974
Closure	64	3113.5	3113.5	3113.5	15552.5	15552.5	15552.5	27168.0	27168.0	27168.0	0.06451780015748684	0.06451780015748684	0.06451780015748684	0.3222781714948817	0.3222781714948817	0.3222781714948817	0.5629740146711426	0.5629740146711426	0.5629740146711426
Closure	65	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05	3.947576188220433e-05
Closure	66	1759.0	1759.0	1759.0	1759.0	1759.0	1759.0	1759.0	1759.0	1759.0	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118	0.0526993828270118
Closure	67	1597.0	1597.0	1597.0	1597.0	1597.0	1597.0	1597.0	1597.0	1597.0	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685	0.05210950500864685
Closure	68	7.0	7.0	7.0	19.0	19.0	19.0	48.0	48.0	48.0	0.0006197432492253209	0.0006197432492253209	0.0006197432492253209	0.0016821602478972997	0.0016821602478972997	0.0016821602478972997	0.004249667994687915	0.004249667994687915	0.004249667994687915
Closure	69	140.0	169.0	22.0	140.0	169.0	22.0	140.0	169.0	22.0	0.0041461825504945805	0.0050050346502398865	0.0006515429722205769	0.0041461825504945805	0.0050050346502398865	0.0006515429722205769	0.0041461825504945805	0.0050050346502398865	0.0006515429722205769
Closure	7	13.0	12.0	12.0	13.0	12.0	12.0	13.0	12.0	12.0	0.0004203854611305135	0.00038804811796662784	0.00038804811796662784	0.0004203854611305135	0.00038804811796662784	0.00038804811796662784	0.0004203854611305135	0.00038804811796662784	0.00038804811796662784
Closure	70	2507.5	2507.5	2507.5	2507.5	2507.5	2507.5	2507.5	2507.5	2507.5	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825	0.07278030940701825
Closure	71	2375.5	2375.5	2375.5	2375.5	2375.5	2375.5	2375.5	2375.5	2375.5	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786	0.07004481924868786
Closure	72	1826.0	1826.0	1826.0	18432.0	18432.0	18432.0	18432.0	18432.0	18432.0	0.05481343619607961	0.05481343619607961	0.05481343619607961	0.553297511482004	0.553297511482004	0.553297511482004	0.553297511482004	0.553297511482004	0.553297511482004
Closure	73	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297	0.00036521527411435297
Closure	74	59.0	62.0	37.0	63.5	78.0	70.0	16651.0	16651.0	16651.0	0.0019258388823606214	0.002023762893328111	0.0012077294685990338	0.0020727248988118554	0.0025460242851547197	0.0022848935892414153	0.5435109022065544	0.5435109022065544	0.5435109022065544
Closure	75	1.0	1.0	1.0	16.0	16.0	16.0	16.0	16.0	16.0	3.3522174918708724e-05	3.3522174918708724e-05	3.3522174918708724e-05	0.0005363547986993396	0.0005363547986993396	0.0005363547986993396	0.0005363547986993396	0.0005363547986993396	0.0005363547986993396
Closure	76	44.0	39.5	48.0	1676.5	1676.5	1676.5	16622.0	16622.0	16622.0	0.0014668133480014668	0.0013167983465013169	0.0016001600160016002	0.05588892222555589	0.05588892222555589	0.05588892222555589	0.5541220788745541	0.5541220788745541	0.5541220788745541
Closure	77	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588	0.0014710088669145588
Closure	78	3.0	3.0	3.0	8567.5	8567.5	8567.5	8567.5	8567.5	8567.5	0.0001015331505736623	0.0001015331505736623	0.0001015331505736623	0.28996175584661726	0.28996175584661726	0.28996175584661726	0.28996175584661726	0.28996175584661726	0.28996175584661726
Closure	79	35.0	44.0	16.0	60.0	57.0	65.0	60.0	57.0	65.0	0.0011742208206126077	0.001476163317341564	0.0005367866608514778	0.0020129499781930417	0.0019123024792833897	0.0021806958097091286	0.0020129499781930417	0.0019123024792833897	0.0021806958097091286
Closure	8	1534.5	1534.5	1534.5	18363.5	18363.5	18363.5	18363.5	18363.5	18363.5	0.04547070850742288	0.04547070850742288	0.04547070850742288	0.5441520727768394	0.5441520727768394	0.5441520727768394	0.5441520727768394	0.5441520727768394	0.5441520727768394
Closure	80	5.0	4.0	7.0	738.0	738.0	738.0	738.0	738.0	738.0	0.00022088708252341403	0.00017670966601873123	0.00030924191553277966	0.03260293338045591	0.03260293338045591	0.03260293338045591	0.03260293338045591	0.03260293338045591	0.03260293338045591
Closure	81	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827
Closure	82	2175.5	2175.5	2175.5	2175.5	2175.5	2175.5	2175.5	2175.5	2175.5	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436	0.0690766495205436
Closure	83	91.5	91.5	91.5	91.5	91.5	91.5	91.5	91.5	91.5	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612	0.0021290457686669612
Closure	84	9.0	9.0	9.0	5113.5	5113.5	5113.5	5113.5	5113.5	5113.5	0.0009715025906735751	0.0009715025906735751	0.0009715025906735751	0.5519753886010362	0.5519753886010362	0.5519753886010362	0.5519753886010362	0.5519753886010362	0.5519753886010362
Closure	85	69.0	70.0	66.0	1479.0	1479.0	1479.0	15272.5	15272.5	15272.5	0.0024942163100057837	0.0025303643724696357	0.0023857721226142278	0.053462984384037016	0.053462984384037016	0.053462984384037016	0.5520712839791787	0.5520712839791787	0.5520712839791787
Closure	86	16.0	73.0	13.0	16.0	73.0	13.0	16.0	73.0	13.0	0.00045116174148432213	0.00205842544552222	0.00036656891495601173	0.00045116174148432213	0.00205842544552222	0.00036656891495601173	0.00045116174148432213	0.00205842544552222	0.00036656891495601173
Closure	87	1293.5	1293.5	1293.5	1293.5	1293.5	1293.5	1293.5	1293.5	1293.5	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816	0.048039070043823816
Closure	88	66.0	56.0	55.0	66.0	56.0	55.0	66.0	56.0	55.0	0.0014823133071308254	0.001257720381807973	0.0012352610892756878	0.0014823133071308254	0.001257720381807973	0.0012352610892756878	0.0014823133071308254	0.001257720381807973	0.0012352610892756878
Closure	89	67.0	147.5	55.0	1886.5	1886.5	1886.5	1886.5	1886.5	1886.5	0.0020743034055727555	0.00456656346749226	0.0017027863777089784	0.05840557275541795	0.05840557275541795	0.05840557275541795	0.05840557275541795	0.05840557275541795	0.05840557275541795
Closure	9	1.0	1.0	1.0	4637.5	4637.5	4637.5	4637.5	4637.5	4637.5	0.00010822510822510823	0.00010822510822510823	0.00010822510822510823	0.5018939393939394	0.5018939393939394	0.5018939393939394	0.5018939393939394	0.5018939393939394	0.5018939393939394
Closure	90	2321.0	2321.0	2321.0	2321.0	2321.0	2321.0	2321.0	2321.0	2321.0	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754	0.07441249078259754
Closure	91	1228.0	1228.0	1228.0	1228.0	1228.0	1228.0	1228.0	1228.0	1228.0	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564	0.043442883928255564
Closure	92	1314.5	1314.5	1314.5	1314.5	1314.5	1314.5	1314.5	1314.5	1314.5	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154	0.052090350703388154
Closure	93	1314.0	1314.0	1314.0	1314.0	1314.0	1314.0	1314.0	1314.0	1314.0	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144	0.052142857142857144
Closure	94	8.0	11.0	4.0	8.0	11.0	4.0	8.0	11.0	4.0	0.00029063430938022235	0.0003996221753978057	0.00014531715469011118	0.00029063430938022235	0.0003996221753978057	0.00014531715469011118	0.00029063430938022235	0.0003996221753978057	0.00014531715469011118
Closure	95	2471.5	2471.5	2471.5	2471.5	2471.5	2471.5	2471.5	2471.5	2471.5	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059	0.07352372452774059
Closure	96	37.0	37.0	37.0	37.0	37.0	37.0	2088.5	2088.5	2088.5	0.0012218479624859654	0.0012218479624859654	0.0012218479624859654	0.0012218479624859654	0.0012218479624859654	0.0012218479624859654	0.06896836404464698	0.06896836404464698	0.06896836404464698
Closure	97	33.5	33.5	33.5	33.5	33.5	33.5	33.5	33.5	33.5	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498	0.001340858149215498
Closure	98	1510.5	1510.5	1510.5	15547.0	15547.0	15547.0	15547.0	15547.0	15547.0	0.05357522877207917	0.05357522877207917	0.05357522877207917	0.5514293821380436	0.5514293821380436	0.5514293821380436	0.5514293821380436	0.5514293821380436	0.5514293821380436
Closure	99	43.0	65.0	17.0	1152.0	1152.0	1152.0	1152.0	1152.0	1152.0	0.0017300341983504325	0.002615167974250654	0.000683967008650171	0.04634882317441159	0.04634882317441159	0.04634882317441159	0.04634882317441159	0.04634882317441159	0.04634882317441159
Lang	1	3.0	3.0	3.0	6.0	6.0	6.0	7.0	7.0	7.0	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0020833333333333333	0.0020833333333333333	0.0020833333333333333	0.0024305555555555556	0.0024305555555555556	0.0024305555555555556
Lang	10	43.0	57.0	34.0	161.0	161.0	161.0	863.0	863.0	863.0	0.029492455418381344	0.03909465020576132	0.023319615912208505	0.11042524005486969	0.11042524005486969	0.11042524005486969	0.5919067215363512	0.5919067215363512	0.5919067215363512
Lang	11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525	0.009523809523809525
Lang	12	6.0	7.0	6.0	6.0	7.0	6.0	8.0	9.0	6.0	0.061224489795918366	0.07142857142857142	0.061224489795918366	0.061224489795918366	0.07142857142857142	0.061224489795918366	0.08163265306122448	0.09183673469387756	0.061224489795918366
Lang	13	3.0	3.0	3.0	8.0	8.0	8.0	78.0	78.0	78.0	0.023622047244094488	0.023622047244094488	0.023622047244094488	0.06299212598425197	0.06299212598425197	0.06299212598425197	0.6141732283464567	0.6141732283464567	0.6141732283464567
Lang	14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176	0.00045955882352941176
Lang	15	250.5	250.5	250.5	411.0	411.0	411.0	417.0	417.0	417.0	0.06260934766308422	0.06260934766308422	0.06260934766308422	0.10272431892026994	0.10272431892026994	0.10272431892026994	0.1042239440139965	0.1042239440139965	0.1042239440139965
Lang	16	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723	0.0027331738981892723
Lang	17	19.0	19.0	19.0	693.5	693.5	693.5	1314.0	1314.0	1314.0	0.007609130957148579	0.007609130957148579	0.007609130957148579	0.2777332799359231	0.2777332799359231	0.2777332799359231	0.526231477773328	0.526231477773328	0.526231477773328
Lang	18	46.0	46.0	46.0	168.5	168.5	168.5	168.5	168.5	168.5	0.04568023833167825	0.04568023833167825	0.04568023833167825	0.1673286991062562	0.1673286991062562	0.1673286991062562	0.1673286991062562	0.1673286991062562	0.1673286991062562
Lang	19	6.0	5.0	6.0	16.0	16.0	16.0	71.0	71.0	71.0	0.05172413793103448	0.04310344827586207	0.05172413793103448	0.13793103448275862	0.13793103448275862	0.13793103448275862	0.6120689655172413	0.6120689655172413	0.6120689655172413
Lang	2	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763	0.09937888198757763
Lang	20	4.0	4.0	4.0	15.0	15.0	15.0	15.0	15.0	15.0	0.0019020446980504042	0.0019020446980504042	0.0019020446980504042	0.007132667617689016	0.007132667617689016	0.007132667617689016	0.007132667617689016	0.007132667617689016	0.007132667617689016
Lang	21	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244	0.001718213058419244
Lang	22	26.0	26.0	27.0	26.0	26.0	27.0	26.0	26.0	27.0	0.059496567505720827	0.059496567505720827	0.06178489702517163	0.059496567505720827	0.059496567505720827	0.06178489702517163	0.059496567505720827	0.059496567505720827	0.06178489702517163
Lang	23	26.0	26.0	26.0	485.5	485.5	485.5	485.5	485.5	485.5	0.03110047846889952	0.03110047846889952	0.03110047846889952	0.5807416267942583	0.5807416267942583	0.5807416267942583	0.5807416267942583	0.5807416267942583	0.5807416267942583
Lang	24	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147	0.04183942706370147
Lang	25	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054	0.030716723549488054
Lang	26	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846	0.013221153846153846
Lang	27	24.0	24.0	24.0	141.0	141.0	141.0	141.0	141.0	141.0	0.008424008424008424	0.008424008424008424	0.008424008424008424	0.04949104949104949	0.04949104949104949	0.04949104949104949	0.04949104949104949	0.04949104949104949	0.04949104949104949
Lang	28	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364	0.009345794392523364
Lang	29	1049.0	1049.0	1049.0	1049.0	1049.0	1049.0	1049.0	1049.0	1049.0	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319	0.5346585117227319
Lang	3	8.0	8.0	8.0	890.0	890.0	890.0	890.0	890.0	890.0	0.0027874564459930314	0.0027874564459930314	0.0027874564459930314	0.31010452961672474	0.31010452961672474	0.31010452961672474	0.31010452961672474	0.31010452961672474	0.31010452961672474
Lang	30	2.0	2.0	2.0	37.0	35.0	40.0	1875.0	1875.0	1875.0	0.000543773790103317	0.000543773790103317	0.000543773790103317	0.010059815116911366	0.009516041326808047	0.010875475802066341	0.5097879282218597	0.5097879282218597	0.5097879282218597
Lang	31	5.0	5.0	5.0	8.0	8.0	8.0	8.0	8.0	8.0	0.001365001365001365	0.001365001365001365	0.001365001365001365	0.002184002184002184	0.002184002184002184	0.002184002184002184	0.002184002184002184	0.002184002184002184	0.002184002184002184
Lang	32	4.0	4.0	4.0	40.5	40.5	40.5	1078.0	1078.0	1078.0	0.001924001924001924	0.001924001924001924	0.001924001924001924	0.01948051948051948	0.01948051948051948	0.01948051948051948	0.5185185185185185	0.5185185185185185	0.5185185185185185
Lang	33	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208	0.015198927134555208
Lang	34	64.0	62.0	74.0	267.0	267.0	267.0	267.0	267.0	267.0	0.0427807486631016	0.04144385026737968	0.04946524064171123	0.178475935828877	0.178475935828877	0.178475935828877	0.178475935828877	0.178475935828877	0.178475935828877
Lang	35	1.0	1.0	1.0	496.0	496.0	496.0	496.0	496.0	496.0	0.0006226650062266501	0.0006226650062266501	0.0006226650062266501	0.30884184308841844	0.30884184308841844	0.30884184308841844	0.30884184308841844	0.30884184308841844	0.30884184308841844
Lang	36	161.5	161.5	161.5	161.5	161.5	161.5	161.5	161.5	161.5	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071	0.05963810930576071
Lang	37	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255	0.0025252525252525255
Lang	38	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031	0.003988035892323031
Lang	39	35.5	35.5	35.5	35.5	35.5	35.5	35.5	35.5	35.5	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806	0.019335511982570806
Lang	4	13.0	13.0	13.0	13.0	13.0	13.0	69.0	69.0	69.0	0.11304347826086956	0.11304347826086956	0.11304347826086956	0.11304347826086956	0.11304347826086956	0.11304347826086956	0.6	0.6	0.6
Lang	40	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114	0.0011123470522803114
Lang	41	6.0	6.0	6.0	17.0	17.0	17.0	245.0	245.0	245.0	0.013636363636363636	0.013636363636363636	0.013636363636363636	0.038636363636363635	0.038636363636363635	0.038636363636363635	0.5568181818181818	0.5568181818181818	0.5568181818181818
Lang	42	3.0	3.0	3.0	11.0	11.0	11.0	11.0	11.0	11.0	0.002542372881355932	0.002542372881355932	0.002542372881355932	0.009322033898305085	0.009322033898305085	0.009322033898305085	0.009322033898305085	0.009322033898305085	0.009322033898305085
Lang	43	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354	0.005484460694698354
Lang	44	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883	0.015105740181268883
Lang	45	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584	0.0004847309743092584
Lang	46	1.0	1.0	1.0	139.5	139.5	139.5	230.0	230.0	230.0	0.00228310502283105	0.00228310502283105	0.00228310502283105	0.3184931506849315	0.3184931506849315	0.3184931506849315	0.5251141552511416	0.5251141552511416	0.5251141552511416
Lang	47	19.5	19.5	19.5	19.5	19.5	19.5	19.5	19.5	19.5	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206	0.011149228130360206
Lang	48	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166	0.005361930294906166
Lang	49	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682	0.004672897196261682
Lang	5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.007142857142857143
Lang	50	12.0	12.0	12.0	33.5	32.0	33.5	122.5	122.5	122.5	0.014527845036319613	0.014527845036319613	0.014527845036319613	0.04055690072639225	0.0387409200968523	0.04055690072639225	0.1483050847457627	0.1483050847457627	0.1483050847457627
Lang	51	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976	0.006872852233676976
Lang	52	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	16.0	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604	0.04336043360433604
Lang	53	13.0	13.0	13.0	124.5	124.5	124.5	124.5	124.5	124.5	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.3192307692307692	0.3192307692307692	0.3192307692307692	0.3192307692307692	0.3192307692307692	0.3192307692307692
Lang	54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179	0.007462686567164179
Lang	55	9.0	9.0	9.0	16.0	16.0	16.0	16.0	16.0	16.0	0.0967741935483871	0.0967741935483871	0.0967741935483871	0.17204301075268819	0.17204301075268819	0.17204301075268819	0.17204301075268819	0.17204301075268819	0.17204301075268819
Lang	56	81.5	81.5	81.5	567.0	567.0	567.0	567.0	567.0	567.0	0.0818273092369478	0.0818273092369478	0.0818273092369478	0.5692771084337349	0.5692771084337349	0.5692771084337349	0.5692771084337349	0.5692771084337349	0.5692771084337349
Lang	57	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785
Lang	58	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095	0.011899515204936095
